7.61524,51.21101, Burger King, D-Lüdenscheid, Kölner Str. 150,
9.53345,51.30161, Burger King, D-Kassel, Leipziger Str. 192,
8.13745,50.4679, Burger King, D-Beselich, Gottlieb-Daimler-Straße 5, +49 6484892624
7.21,51.17777, Burger King, D-Remscheid, Neuenkamper Str. 37,
10.0971,54.34542, Burger King, D-Kronshagen, Eckernförde Str. 284, +49 4315448777
11.1156,49.40333, Burger King, D-Nürnberg, Zollhausstr. 14,
13.34987,54.10636, Burger King, D-Wackerow, Caspar-David-Friedrich-Blick,
9.57823,47.66471, Burger King, D-Tettnang, Dr.-Klein-Str. 7 (Bürgermoos),
9.48188,47.66435, Burger King, D-Friedrichshafen, BodenseecenterMeistershofener Str. 14, +49 7541287780
9.5738,50.83311, Burger King, D-Kirchheim, Hauptstr. 1,
9.38723,51.78623, Burger King, D-Höxter, Albaxer Strasse 65, +49 5271932677
6.63321,49.44018, Burger King, D-Merzig, Rieffstrasse 2a, +49 68619121746
11.89392,47.8248, Burger King, D-Irschenberg, Wendling 11, +49 802570160
7.07496,51.54918, Burger King, D-Gelsenkirchen, Willy-Brandt-Allee 54,
6.96422,51.15682, Burger King, D-Solingen, Jet/A3 Rasthof Ohligser Heide Ost,
12.49592,50.71771, Burger King, D-Zwickau, Hauptmarkt 14,
6.7459,51.56655, Burger King, D-Dinslaken, Gerhard-Martina-Str. 1b,
8.81486,52.21277, Burger King, D-Bad Oeynhausen, Mindener Str. 28 (Werrepark),
7.84856,47.99409, Burger King, D-Freiburg, Löwenstr., +49 7612024045
13.36925,52.5251, Burger King, D-Berlin, im Hauptbahnhof,
10.07849,52.63865, Burger King, D-Celle, Telefunkenstr. 49,
8.61786,53.52859, Burger King, D-Bremerhaven, Schiffdorfer Chaussee 139-133, +49 4719212680
8.08714,50.81662, Burger King, D-Wilnsdorf, Total/Autohof A45,
7.25868,51.50219, Burger King, D-Bochum, Castroper Hellweg 113,
7.6752,51.56967, Burger King, D-Kamen, Unnaer Str. 83, +49 2307553234
7.71167,52.25866, Burger King, D-Ibbenbüren, Münsterstr. 212, +49 5451502236
10.89828,48.36781, Burger King, D-Augsburg, Maximilianstrasse 17,
10.50806,52.30939, Burger King, D-Braunschweig, Hansestr. 86,
13.33697,52.51371, Burger King, D-Berlin, Str. des 17.Juni 100,
9.15111,48.92074, Burger King, D-Ludwigsburg, Porschestr. 1c,
10.17106,53.51361, Burger King, D-Hamburg, Reinbeker Redder 2,
10.72733,50.8972, Burger King, D-Schwabhausen/Gotha, Rasthof Thüringer Tor Süd,
8.16882,49.34014, Burger King, D-Neustadt an der Weinstrasse, Le Quartier Hornbach, +49 6321186591
8.70912,50.58894, Burger King, D-Gießen, Grünbergerstr.,
8.85225,47.7541, Burger King, D-Singen, Georg-Fischer-Str. 31, +49 7731-789933
7.25796,51.44836, Burger King, D-Bochum, Querenburger Höhe 133,
7.59181,50.35914, Burger King, D-Koblenz, Löhrcenter/Hohenfelder Str. 22, +49 2619142434
14.27069,51.4583, Burger King, D-Hoyerswerda, Seidewinke an der B97,
7.50537,51.60884, Burger King, D-Lünen, Dortmunder Str.59,
7.13582,49.26942, Burger King, D-St Ingbert, Südstr. 79, +49 68948950200
9.96704,53.83475, Burger King, D-Kaltenkirchen, Am Bahnhof 12A, +49 4191 2746084
6.77346,51.4303, Burger King, D-Duisburg, Mercatorstraße 23 (Hauptbahnhof), +49 203343305
10.24907,47.8846, Burger King, D-Bad Grönenbach, Hinter den Gärten,
6.91511,50.94925, Burger King, D-Köln, Ehrenfeldgürtel 63,
6.95851,50.94311, Burger King, D-Köln, Hauptbahnhof Breslauer Platz,
10.81157,53.51961, Burger King, D-Gudow, BAR Gudow Nord, +49 454770770
9.68558,52.69581, Burger King, D-Essel, A7 Rasthof Allertal West, +49 5071968374
12.13576,49.53295, Burger King, D-Wernberg-Köblitz, Klaus-Conrad-Str.,
10.02242,47.8246, Burger King, D-Leutkirch, Poststrasse 5, +49 75618487971
8.67654,49.40409, Burger King, D-Heidelberg, Willy-Brandt-Platz (Hbf),
10.7617,48.7194, Burger King, D-Donauwörth, Neurieder Weg 30 - 32,
8.76276,51.72847, Burger King, D-Paderborn, Detmolder Str. 48,
8.2365,50.30108, Burger King, D-Bad Camberg, A3 Raststätte Richtung Köln, +49 (6434)6066
10.10551,53.54198, Burger King, D-Hamburg, Billstedter Platz 39K, +49 4073679659
9.92258,53.47064, Burger King, D-Hamburg, Stader Str. 302,
11.47711,48.14512, Burger King, D-München, Lansbergerstr. 422,
9.1811,48.78349, Burger King, D-Stuttgart, Im Hauptbahnhof,
8.05493,51.4098, Burger King, D-Arnsberg, Hüstener Str. 5,
11.66511,48.12106, Burger King, D-München, Wasserburger Landstr. 4,
13.38575,52.48061, Burger King, D-Berlin, Tempelhofer Damm 28/30,
7.36195,49.71231, Burger King, D-Idar Oberstein, Nahbollenbacherstr. 132, +49 6781367390
7.67462,49.4313, Burger King, D-Rodenbach, Kaiserstr.,
8.7035,48.89369, Burger King, D-Pforzheim, Bahnhofplatz,
9.48856,48.02156, Burger King, D-Bad Saulgau, Herbertinger Str. 45,
13.43152,52.46733, Burger King, D-Berlin, Hermannstrasse 158,
8.64481,52.06107, Burger King, D-Herford, Röntgenstrasse 1, +49 52211789855
10.02169,48.39526, Burger King, D-Ulm, Im Starkfeld/Pfaffenweg 10, +49 (731)7253800
11.20205,49.35741, Burger King, D-Feucht, BAR Feucht West,
10.54182,52.46305, Burger King, D-Gifhorn, Eyßelheideweg 1,
8.41226,49.33521, Burger King, D-Speyer, Iggelheimer Str. 30 / L528,
7.01334,51.45164, Burger King, D-Essen, Hauptbahnhof - untere Ebene,
13.45726,52.43079, Burger King, D-Berlin, Johannisthaler Chaussee 295/In den Gropius Passage,
7.05839,50.7058, Burger King, D-Bonn, Basketsring 2, +49 22892129442
9.22491,49.12965, Burger King, D-Heilbronn, Stuttgarter Straße 12,
6.54513,51.50768, Burger King, D-Kamp-Lintfort, Oststr. 26, +49 2842909797
9.17773,48.89077, Burger King, D-Ludwigsburg, Schwieberdingenstr 42-44,
7.60327,47.59924, Burger King, D-Weil am Rhein, Lustgartenstrasse 5, +49 762116361950
8.0648,53.52675, Burger King, D-Wilhelmshaven, Ernst-Barlach-Str. 2, +49 4421409000
8.26588,50.00153, Burger King, D-Mainz, Große Bleiche 26,
10.85429,49.69824, Burger King, D-Gremsdorf, Outletcenter,
13.50697,52.56486, Burger King, D-Berlin, Prerower Platz 1 (Linden Center), +49 30 96208460
9.2636,49.04554, Burger King, D-Ilsfeld, BAR Wunnenstein West, +49 7062917318
11.5762,47.75958, Burger King, D-Bad Tölz, Sachsenkamerstraße 29, +49 80418089506
8.58398,50.05135, Burger King, D-Frankfurt/Main, Kapitän-Lehmann-Strasse (Airport/Terminal2), +49 6969028599
10.56906,49.30669, Burger King, D-Ansbach, Brücken-Center/Residenzstr. 2-6,
6.77551,51.22616, Burger King, D-Düsseldorf, Hunsrückenstr.,
14.31759,51.71774, Burger King, D-Cottbus-Groß Gaglow, Am Seegraben 3 (Gewerbegebiet),
9.05685,48.51641, Burger King, D-Tübingen, Europaplatz, +49 7071858215
6.46901,51.21284, Burger King, D-Mönchengladbach, Krefelder Str. 300,
8.58268,49.53203, Burger King, D-Viernheim, Heidelberger Str. 21,
10.87104,48.34684, Burger King, D-Augsburg, Gabelsberger Str. 7,
13.59446,52.54904, Burger King, D-Eiche, Landsberger Chaussee 15,
7.68189,51.38056, Burger King, D-Iserlohn, Aral/Dortmunder Str. 110, +49 (2371)27435
10.06768,49.77836, Burger King, D-Dettelbach, Mainfrankenpark 20, +49 9302932180
8.91092,52.29971, Burger King, D-Minden, Ringstr. 111,
7.80668,50.66813, Burger King, D-Hachenburg, Graf-Heinrich-Str.33,
11.6048,49.9606, Burger King, D-Bayreuth, Theodor-Schmidt-Strasse 18,
13.73288,51.03991, Burger King, D-Dresden, Hauptbahnhof, +49 35143899012
12.09688,49.01922, Burger King, D-Regensburg, Residenzstr. 2,
11.60297,52.08261, Burger King, D-Magdeburg, Salbker Chaussee (EKC Börde Park),
8.59137,49.74687, Burger King, D-Alsbach, Rastanlage Alsbach West - Autobahn 5,
8.75149,50.14037, Burger King, D-Frankfurt am Main, Hessen-Center,
11.5632,48.13756, Burger King, D-München, Schwanthalerstr. 8,
8.25594,50.21849, Burger King, D-Idstein, Wiesbadener Strasse 71, +49 61265058551
9.22047,52.63438, Burger King, D-Nienburg, Berliner Ring 83,
8.2107,53.11221, Burger King, D-Oldenburg, Cloppenburger Str. 300, +49 4419491852
10.35528,49.24285, Burger King, D-Aurich, A6 Raststätte Frankenhöhe Nord, +49 (9804)91910
9.95261,49.79979, Burger King, D-Würzburg, Nürnberger Str. 1,
7.50656,51.60941, Burger King, D-Lünen, Dortmunder Str. 59, +49 2306259190
10.10128,53.58934, Burger King, D-Hamburg, Friedrich-Ebert-Damm 166,
10.00094,53.66541, Burger King, D-Hamburg, Langenhorner Chaussee 471,
10.40954,51.93178, Burger King, D-Goslar, Carl-Zeiss-Strasse 1a, +49 5321334085
9.87632,51.49349, Burger King, D-Rosdorf/Mengershausen, im Rasthaus Göttingen-West,
8.18,48.80838, Burger King, D-Baden-Baden, Am Rasthof, +49 722165043
13.42294,48.55993, Burger King, D-Passau, Neuburger Str. 133a, +49 851752719
13.21032,52.63803, Burger King, D-Henningsdorf, Berliner Straße 45, +49 33024940078
8.59785,53.5946, Burger King, D-Bremerhaven, Leher-Landstr. 100, +49 4743275950
11.7742,50.40504, Burger King, D-Berg-Rudolphstein, Brückenrasthaus Frankenwald/Am Hohen Rain 3, +49 9281795600
8.6458,49.88206, Burger King, D-Darmstadt, Kasinostr. 90,
8.33993,49.41256, Burger King, D-Dannstadt, A61 Rasthof Dannstadt West,
8.16036,51.55312, Burger King, D-Soest, Overweg / B 475,
10.24188,49.25819, Burger King, D-Wörnitz, Bastenauer Str. 8,
8.07835,52.26009, Burger King, D-Osnabrück, Hannoversche Str. 74, +49 5415829941
8.97462,48.35, Burger King, D-Hechingen, Ehestetter Weg 22,
9.47313,50.79274, Burger King, D-Breitenbach am Herzberg, Alsfeld - Kirchheim A5 Raststätte Rimberg Nord, +49 667592020
6.8631,51.48399, Burger King, D-Oberhausen, Mülheimer Str. 27,
13.41147,52.52123, Burger King, D-Berlin, Im Bahnhof Alexanderplatz Store 79,
7.10827,50.81654, Burger King, D-Troisdorf, Junkersring,
10.19454,50.05421, Burger King, D-Schweinfurt, Willy Kaidel Str. 7,
8.80736,53.03057, Burger King, D-Brinkum-Stuhr, Bremer Str. 117a, +49 4218718772
11.46754,48.74767, Burger King, D-Ingolstadt, Eriagstr., +49 8413793225
9.21934,48.80366, Burger King, D-Stuttgart, Waiblinger Str. 14-18,
8.79456,50.0146, Burger King, D-Dietzenbach, Elisabeth-Selbert-Str. 2,
7.8543,50.45039, Burger King, D-Heiligenroth, Druschelbitzchen 1 , +49 26029995361
13.95233,50.95053, Burger King, D-Pirna, Longuyoner Str., +49 3501755002
6.98973,51.06467, Burger King, D-Leverkusen-Opladen, An der Fuchskuhl 2,
7.80342,49.45682, Burger King, D-Kaiserslautern, Europaallee 9, +49 6318929360
11.32571,50.97964, Burger King, D-Weimar, Theaterplatz 2a (00-24), +49 3643493601
8.19177,53.14335, Burger King, D-Oldenburg, Aral/Prinzessinweg 2, +49 (441)971971
9.58945,52.43981, Burger King, D-Garbsen, Bremer Str. 50a,
13.51516,52.45291, Burger King, D-Berlin, Michael-Brückner-Straße 24, +49 30 6316520
8.74184,53.05346, Burger King, D-Bremen, Kirchhuchtinger Landstrasse 6, +49 4215720672
11.77771,50.20259, Burger King, D-Münchberg, August-Horch-Strasse 18, +49 9251437730
11.00476,49.59527, Burger King, D-Erlangen, Hauptstraße 12, +49 91314011450
11.76762,51.69073, Burger King, D-Könnern, Abfahrt Könnern Autohof A14,
7.24841,50.32706, Burger King, D-Mayen, Koblenzer Str. 174, +49 26514931858
9.98341,53.11141, Burger King, D-Bispingen, Rasthaus Brunautal West 1,
10.91343,48.41244, Burger King, D-Augsburg, Mühlhauserstr. 51b,
13.51743,52.38896, Burger King, D-Berlin, Flughafen Schönefeld (Airport Schönefeld), +49 30 60915240
10.05384,53.6088, Burger King, D-Hamburg, Steilshooper Allee 55,
10.08316,53.62164, Burger King, D-Hamburg, Bramfelder Chaussee 366,
11.44641,53.89353, Burger King, D-Wismar, Lübsche Str. /P.-Müller-Str., +49 3841704690
10.06865,49.7787, Burger King, D-Mainfrankenpark, Dettelbach,
8.16923,52.65838, Burger King, D-Lohne, Von-Siemens-Str. 1, +49 44428030969
11.86674,52.61599, Burger King, D-Stendal, Arneburger Str.,
7.55938,49.42356, Burger King, D-Ramstein-Miesenbach, In dem Wat, +49 6371130345
10.038,53.55245, Burger King, D-Hamburg, Eiffestr. 64,
8.93564,50.32986, Burger King, D-Florstadt, In der Grobach 9, +49 6041962123
11.56942,49.94577, Burger King, D-Bayreuth, Hohenzollernring 58 (Rotmain-Center), +49 9211509155
10.92871,48.37519, Burger King, D-Augsburg, Kurt-Schumacher-Str. 4,
8.6019,49.67287, Burger King, D-Bensheim, An der Riedwiese 1,
7.02098,51.33193, Burger King, D-Velbert, Heiligenhauser Str. 81,
9.82419,47.69799, Burger King, D-Wangen, Ravensburger Str. 100,
7.2649,51.18896, Burger King, D-Remscheid, Ringstr.,
7.75746,51.66269, Burger King, D-Hamm, Dortmunder Str. 114, +49 2381438622
11.32721,49.56753, Burger King, D-Schnaittach, Driverspark,
9.13447,49.34635, Burger King, D-Mosbach, Neckarelzer Str.43,
10.00365,53.61611, Burger King, D-Hamburg, Alsterkrugchaussee 333,
12.92963,50.83855, Burger King, D-Chemnitz, Hauptbahnhof, +49 3714505426
11.62311,50.05462, Burger King, D-Himmelkron, Hofer Str. 4 / B303,
10.53624,52.2524, Burger King, D-Braunschweig, Hauptbahnhof/Berliner Platz 1,
7.01745,50.94981, Burger King, D-Köln-Mülheim, Frankfurter Str. 200,
8.89604,49.24091, Burger King, D-Sinsheim, In der Au 23,
10.08877,53.51154, Burger King, D-Hamburg, Andreas-Meyer-Str. 64a, +49 4070011897
7.07785,51.52019, Burger King, D-Gelsenkirchen, Grothusstr. 10,
7.83597,50.9972, Burger King, D-Olpe, Sassmicker Hammer 39,
11.06666,48.39049, Burger King, D-Dasing-Lindl, Laimeringer Str. 5,
9.51824,51.2672, Burger King, D-Lohfelden, Autobahnrasthaus Kassel-Ost,
10.15906,47.99518, Burger King, D-Memmingen, Dr.-Lauter-Str. 3, +49 83319849590
11.78929,50.37308, Burger King, D-Berg, Autohof A9,
6.25748,51.5805, Burger King, D-Kevelaer, Feldstrasse 99, +49 28329767884
9.77408,53.67232, Burger King, D-Pinneberg-Prisdorf, Peiner Hag 1,
8.27943,50.676, Burger King, D-Herborn, Im breiten Boden,
8.74284,50.12409, Burger King, D-Frankfurt am Main, Hanauer Landstr. 437,
10.28682,48.42744, Burger King, D-Günzburg, Wilhelm-Maybach-Straße 3,
12.61541,52.41048, Burger King, D-Wust, An der B1,
11.38907,50.93534, Burger King, D-Mellingen, Aralallee 2, +49 3645374103
9.38022,48.71465, Burger King, D-Deizisau, Esslinger Str. 2, +49 7153897840
8.90139,50.14802, Burger King, D-Hanau, Maintaler Str. 22,
12.38284,51.34341, Burger King, D-Leipzig, Willy-Brandt-Platz 5, +49 3412248910
6.77477,50.92848, Burger King, D-Frechen, BAR Frechen Süd, +49 223452793
11.61396,48.11111, Burger King, D-München, Chiemgaustr. 214,
7.55771,50.38826, Burger King, D-Koblenz, Carl-Zeiss-Str. 10, +49 2619824701
13.74423,52.49927, Burger King, D-Vogelsdorf, Frankfurter Chaussee 66,
9.73583,50.41776, Burger King, D-Kalbach, BAR Uttrichshausen Ost, +49 9742275
13.36866,52.52618, Burger King, D-Berlin, Invalidenstrasse 53 (Lehrter Bahnhof),
10.32311,53.69298, Burger King, D-Todendorf, Raststätte Buddikate Ost A 1,
